Name,Value,Timestamp,Step
epoch,0,1572443836067,1511
loss,0.10601393133401871,1572443836259,1521
epoch,0,1572443836259,1521
loss,0.5509405136108398,1572443836462,1531
epoch,0,1572443836462,1531
loss,0.07679641991853714,1572443836649,1541
epoch,0,1572443836649,1541
loss,0.32134100794792175,1572443836841,1551
epoch,0,1572443836841,1551
loss,0.19747048616409302,1572443837038,1561
epoch,0,1572443837038,1561
loss,0.13811323046684265,1572443837229,1571
epoch,0,1572443837229,1571
loss,0.2024299055337906,1572443837420,1581
epoch,0,1572443837420,1581
loss,0.31867459416389465,1572443837616,1591
epoch,0,1572443837616,1591
loss,0.22931982576847076,1572443837805,1601
epoch,0,1572443837805,1601
loss,0.4891815483570099,1572443837998,1611
epoch,0,1572443837998,1611
loss,0.06321930885314941,1572443838194,1621
epoch,0,1572443838194,1621
loss,0.3235724866390228,1572443838384,1631
epoch,0,1572443838384,1631
loss,0.09610346704721451,1572443838573,1641
epoch,0,1572443838573,1641
loss,0.4572015106678009,1572443838769,1651
epoch,0,1572443838769,1651
loss,0.25116074085235596,1572443838968,1661
epoch,0,1572443838968,1661
loss,0.10800839215517044,1572443839158,1671
epoch,0,1572443839158,1671
loss,0.01699565351009369,1572443839359,1681
epoch,0,1572443839359,1681
loss,0.24021460115909576,1572443839555,1691
epoch,0,1572443839555,1691
loss,0.05034102499485016,1572443839755,1701
epoch,0,1572443839755,1701
loss,0.11634868383407593,1572443839954,1711
epoch,0,1572443839954,1711
loss,0.12402518093585968,1572443840146,1721
epoch,0,1572443840146,1721
loss,0.01596238650381565,1572443840336,1731
epoch,0,1572443840336,1731
loss,0.019007714465260506,1572443840532,1741
epoch,0,1572443840532,1741
loss,0.3158511221408844,1572443840716,1751
epoch,0,1572443840716,1751
loss,0.11101346462965012,1572443840907,1761
epoch,0,1572443840907,1761
loss,0.09588615596294403,1572443841098,1771
epoch,0,1572443841098,1771
loss,0.09261934459209442,1572443841288,1781
epoch,0,1572443841288,1781
loss,0.26702868938446045,1572443841483,1791
epoch,0,1572443841483,1791
loss,0.19467489421367645,1572443841677,1801
epoch,0,1572443841677,1801
loss,0.02587360143661499,1572443841873,1811
epoch,0,1572443841873,1811
loss,0.06894651800394058,1572443842082,1821
epoch,0,1572443842082,1821
loss,0.012544931843876839,1572443842283,1831
epoch,0,1572443842283,1831
loss,0.006320626940578222,1572443842483,1841
epoch,0,1572443842483,1841
loss,0.0010670836782082915,1572443842680,1851
epoch,0,1572443842680,1851
loss,0.19132280349731445,1572443842874,1861
epoch,0,1572443842874,1861
loss,0.04476670175790787,1572443843069,1871
epoch,0,1572443843069,1871
avg_val_loss,0.15943032503128052,1572443858023,1875
epoch,0,1572443858023,1875
loss,0.15771465003490448,1572443858043,1876
epoch,1,1572443858043,1876
loss,0.13485680520534515,1572443858237,1886
epoch,1,1572443858237,1886
loss,0.12723585963249207,1572443858435,1896
epoch,1,1572443858435,1896
loss,0.11193029582500458,1572443858623,1906
epoch,1,1572443858623,1906
loss,0.1954166740179062,1572443858820,1916
epoch,1,1572443858820,1916
loss,0.32330864667892456,1572443859007,1926
epoch,1,1572443859007,1926
loss,0.322638601064682,1572443859206,1936
epoch,1,1572443859206,1936
loss,0.09741387516260147,1572443859404,1946
epoch,1,1572443859404,1946
loss,0.19055616855621338,1572443859600,1956
epoch,1,1572443859600,1956
loss,0.10540477186441422,1572443859793,1966
epoch,1,1572443859793,1966
loss,0.1857437640428543,1572443859987,1976
epoch,1,1572443859987,1976
loss,0.4016404449939728,1572443860182,1986
epoch,1,1572443860182,1986
loss,0.04161177948117256,1572443860380,1996
epoch,1,1572443860380,1996
loss,0.11169836670160294,1572443860571,2006
epoch,1,1572443860571,2006
loss,0.21972212195396423,1572443860761,2016
epoch,1,1572443860761,2016
loss,0.025844832882285118,1572443860951,2026
epoch,1,1572443860951,2026
loss,0.24699640274047852,1572443861145,2036
epoch,1,1572443861145,2036
loss,0.07033255696296692,1572443861342,2046
epoch,1,1572443861342,2046
loss,0.21270428597927094,1572443861538,2056
epoch,1,1572443861538,2056
loss,0.1437046229839325,1572443861733,2066
epoch,1,1572443861733,2066
loss,0.13291482627391815,1572443861924,2076
epoch,1,1572443861924,2076
loss,0.12209227681159973,1572443862121,2086
epoch,1,1572443862121,2086
loss,0.0694572925567627,1572443862318,2096
epoch,1,1572443862318,2096
loss,0.1804618388414383,1572443862505,2106
epoch,1,1572443862505,2106
loss,0.02714593894779682,1572443862702,2116
epoch,1,1572443862702,2116
loss,0.2782922387123108,1572443862898,2126
epoch,1,1572443862898,2126
loss,0.1667582094669342,1572443863097,2136
epoch,1,1572443863097,2136
loss,0.15181219577789307,1572443863303,2146
epoch,1,1572443863303,2146
loss,0.31819573044776917,1572443863542,2156
epoch,1,1572443863542,2156
loss,0.0786994993686676,1572443863767,2166
epoch,1,1572443863767,2166
loss,0.10072718560695648,1572443863957,2176
epoch,1,1572443863957,2176
loss,0.04508795216679573,1572443864146,2186
epoch,1,1572443864146,2186
loss,0.45130041241645813,1572443864351,2196
epoch,1,1572443864351,2196
loss,0.16892342269420624,1572443864536,2206
epoch,1,1572443864536,2206
loss,0.25941726565361023,1572443864725,2216
epoch,1,1572443864725,2216
loss,0.24713808298110962,1572443864921,2226
epoch,1,1572443864921,2226
loss,0.04215995594859123,1572443865113,2236
epoch,1,1572443865113,2236
loss,0.032597616314888,1572443865293,2246
epoch,1,1572443865293,2246
avg_val_loss,0.18048095703125,1572443880405,2250
epoch,1,1572443880405,2250
loss,0.1589398980140686,1572443880524,2256
epoch,1,1572443880524,2256
loss,0.2100384384393692,1572443880711,2266
epoch,1,1572443880711,2266
loss,0.05523567646741867,1572443880903,2276
epoch,1,1572443880903,2276
loss,0.09373217076063156,1572443881094,2286
epoch,1,1572443881094,2286
loss,0.1509738564491272,1572443881293,2296
epoch,1,1572443881293,2296
loss,0.05275193601846695,1572443881490,2306
epoch,1,1572443881490,2306
loss,0.02316785603761673,1572443881686,2316
epoch,1,1572443881686,2316
loss,0.04785018786787987,1572443881870,2326
epoch,1,1572443881870,2326
loss,0.15267591178417206,1572443882060,2336
epoch,1,1572443882060,2336
loss,0.20464329421520233,1572443882258,2346
epoch,1,1572443882258,2346
loss,0.10423614829778671,1572443882452,2356
epoch,1,1572443882452,2356
loss,0.01363320741802454,1572443882644,2366
epoch,1,1572443882644,2366
loss,0.28364163637161255,1572443882845,2376
epoch,1,1572443882845,2376
loss,0.013592632487416267,1572443883038,2386
epoch,1,1572443883038,2386
loss,0.0754789263010025,1572443883233,2396
epoch,1,1572443883233,2396
loss,0.29660335183143616,1572443883431,2406
epoch,1,1572443883431,2406
loss,0.07785134762525558,1572443883622,2416
epoch,1,1572443883622,2416
loss,0.017104679718613625,1572443883810,2426
epoch,1,1572443883810,2426
loss,0.40148091316223145,1572443884003,2436
epoch,1,1572443884003,2436
loss,0.06834740936756134,1572443884198,2446
epoch,1,1572443884198,2446
loss,0.023398227989673615,1572443884405,2456
epoch,1,1572443884405,2456
loss,0.21919824182987213,1572443884590,2466
epoch,1,1572443884590,2466
loss,0.11296597123146057,1572443884777,2476
epoch,1,1572443884777,2476
loss,0.15755601227283478,1572443884972,2486
epoch,1,1572443884972,2486
loss,0.09211070090532303,1572443885171,2496
epoch,1,1572443885171,2496
loss,0.7026011943817139,1572443885362,2506
epoch,1,1572443885362,2506
loss,0.05095808207988739,1572443885557,2516
epoch,1,1572443885557,2516
loss,0.1421794444322586,1572443885757,2526
epoch,1,1572443885757,2526
loss,0.2463168054819107,1572443885956,2536
epoch,1,1572443885956,2536
loss,0.19237682223320007,1572443886148,2546
epoch,1,1572443886148,2546
loss,0.34529146552085876,1572443886348,2556
epoch,1,1572443886348,2556
loss,0.018119744956493378,1572443886545,2566
epoch,1,1572443886545,2566
loss,0.06843452900648117,1572443886746,2576
epoch,1,1572443886746,2576
loss,0.046724505722522736,1572443886940,2586
epoch,1,1572443886940,2586
loss,0.06257908046245575,1572443887135,2596
epoch,1,1572443887135,2596
loss,0.04156475141644478,1572443887327,2606
epoch,1,1572443887327,2606
loss,0.06455514580011368,1572443887528,2616
epoch,1,1572443887528,2616
avg_val_loss,0.1747761368751526,1572443902827,2625
epoch,1,1572443902827,2625
loss,0.033498119562864304,1572443902846,2626
epoch,1,1572443902846,2626
loss,0.015986060723662376,1572443903043,2636
epoch,1,1572443903043,2636
loss,0.03624515235424042,1572443903241,2646
epoch,1,1572443903241,2646
loss,0.0426429808139801,1572443903430,2656
epoch,1,1572443903430,2656
loss,0.30601274967193604,1572443903625,2666
epoch,1,1572443903625,2666
loss,0.08340845257043839,1572443903810,2676
epoch,1,1572443903810,2676
loss,0.07151757925748825,1572443904004,2686
epoch,1,1572443904004,2686
loss,0.22603978216648102,1572443904196,2696
epoch,1,1572443904196,2696
loss,0.23881322145462036,1572443904392,2706
epoch,1,1572443904392,2706
loss,0.286152184009552,1572443904584,2716
epoch,1,1572443904584,2716
loss,0.05738984793424606,1572443904790,2726
epoch,1,1572443904790,2726
loss,0.0376838780939579,1572443904984,2736
epoch,1,1572443904984,2736
loss,0.07203873991966248,1572443905181,2746
epoch,1,1572443905181,2746
loss,0.1861431747674942,1572443905378,2756
epoch,1,1572443905378,2756
loss,0.03626537322998047,1572443905571,2766
epoch,1,1572443905571,2766
loss,0.15963752567768097,1572443905765,2776
epoch,1,1572443905765,2776
loss,0.06020130217075348,1572443905961,2786
epoch,1,1572443905961,2786
loss,0.24874258041381836,1572443906164,2796
epoch,1,1572443906164,2796
loss,0.17277832329273224,1572443906364,2806
epoch,1,1572443906364,2806
loss,0.10520242154598236,1572443906558,2816
epoch,1,1572443906558,2816
loss,0.13935986161231995,1572443906758,2826
epoch,1,1572443906758,2826
loss,0.1258915662765503,1572443906955,2836
epoch,1,1572443906955,2836
loss,0.01523969043046236,1572443907150,2846
epoch,1,1572443907150,2846
loss,0.1051914170384407,1572443907342,2856
epoch,1,1572443907342,2856
loss,0.2556796967983246,1572443907543,2866
epoch,1,1572443907543,2866
loss,0.2409341037273407,1572443907740,2876
epoch,1,1572443907740,2876
loss,0.7927275896072388,1572443907930,2886
epoch,1,1572443907930,2886
loss,0.08615000545978546,1572443908127,2896
epoch,1,1572443908127,2896
loss,0.22769945859909058,1572443908325,2906
epoch,1,1572443908325,2906
loss,0.15812627971172333,1572443908525,2916
epoch,1,1572443908525,2916
loss,0.19348831474781036,1572443908723,2926
epoch,1,1572443908723,2926
loss,0.012336621060967445,1572443908922,2936
epoch,1,1572443908922,2936
loss,0.04855947196483612,1572443909114,2946
epoch,1,1572443909114,2946
loss,0.04716652259230614,1572443909311,2956
epoch,1,1572443909311,2956
loss,0.06621797382831573,1572443909506,2966
epoch,1,1572443909506,2966
loss,0.07868952304124832,1572443909694,2976
epoch,1,1572443909694,2976
loss,0.10968424379825592,1572443909884,2986
epoch,1,1572443909884,2986
loss,0.05843007192015648,1572443910088,2996
epoch,1,1572443910088,2996
avg_val_loss,0.1256718784570694,1572443925187,3000
epoch,1,1572443925187,3000
loss,0.05052729323506355,1572443925325,3006
epoch,1,1572443925325,3006
loss,0.03408152982592583,1572443925528,3016
epoch,1,1572443925528,3016
loss,0.1959344893693924,1572443925717,3026
epoch,1,1572443925717,3026
loss,0.29650789499282837,1572443925908,3036
epoch,1,1572443925908,3036
loss,0.5629377365112305,1572443926106,3046
epoch,1,1572443926106,3046
loss,0.1501760482788086,1572443926292,3056
epoch,1,1572443926292,3056
loss,0.28236982226371765,1572443926485,3066
epoch,1,1572443926485,3066
loss,0.30566659569740295,1572443926675,3076
epoch,1,1572443926675,3076
loss,0.016420280560851097,1572443926867,3086
epoch,1,1572443926867,3086
loss,0.036297690123319626,1572443927056,3096
epoch,1,1572443927056,3096
loss,0.3457619547843933,1572443927248,3106
epoch,1,1572443927248,3106
loss,0.14406530559062958,1572443927484,3116
epoch,1,1572443927484,3116
loss,0.10373984277248383,1572443927672,3126
epoch,1,1572443927672,3126
loss,0.052250541746616364,1572443927855,3136
epoch,1,1572443927855,3136
loss,0.14038033783435822,1572443928059,3146
epoch,1,1572443928059,3146
loss,0.2754494845867157,1572443928250,3156
epoch,1,1572443928250,3156
loss,0.4050351083278656,1572443928444,3166
epoch,1,1572443928444,3166
loss,0.16036395728588104,1572443928630,3176
epoch,1,1572443928630,3176
loss,0.1957574188709259,1572443928825,3186
epoch,1,1572443928825,3186
loss,0.03427090868353844,1572443929018,3196
epoch,1,1572443929018,3196
loss,0.11647358536720276,1572443929217,3206
epoch,1,1572443929217,3206
loss,0.08597354590892792,1572443929413,3216
epoch,1,1572443929413,3216
loss,0.38309478759765625,1572443929608,3226
epoch,1,1572443929608,3226
loss,0.040717244148254395,1572443929799,3236
epoch,1,1572443929799,3236
loss,0.085065096616745,1572443929992,3246
epoch,1,1572443929992,3246
loss,0.019912205636501312,1572443930187,3256
epoch,1,1572443930187,3256
loss,0.12032350152730942,1572443930382,3266
epoch,1,1572443930382,3266
loss,0.2082836776971817,1572443930575,3276
epoch,1,1572443930575,3276
loss,0.2519446909427643,1572443930764,3286
epoch,1,1572443930764,3286
loss,0.3918379545211792,1572443930963,3296
epoch,1,1572443930963,3296
loss,0.2806936800479889,1572443931156,3306
epoch,1,1572443931156,3306
loss,0.20078742504119873,1572443931351,3316
epoch,1,1572443931351,3316
loss,0.48179927468299866,1572443931547,3326
epoch,1,1572443931547,3326
loss,0.3221273422241211,1572443931742,3336
epoch,1,1572443931742,3336
loss,0.2179875373840332,1572443931935,3346
epoch,1,1572443931935,3346
loss,0.1027524322271347,1572443932127,3356
epoch,1,1572443932127,3356
loss,0.02909379079937935,1572443932332,3366
epoch,1,1572443932332,3366
avg_val_loss,0.14327384531497955,1572443947495,3375
epoch,1,1572443947495,3375
loss,0.2698386311531067,1572443947514,3376
epoch,1,1572443947514,3376
loss,0.08272778987884521,1572443947708,3386
epoch,1,1572443947708,3386
loss,0.055175889283418655,1572443947904,3396
epoch,1,1572443947904,3396
loss,0.5550493001937866,1572443948104,3406
epoch,1,1572443948104,3406
loss,0.13145506381988525,1572443948300,3416
epoch,1,1572443948300,3416
loss,0.2677554786205292,1572443948499,3426
epoch,1,1572443948499,3426
loss,0.10481511801481247,1572443948696,3436
epoch,1,1572443948696,3436
loss,0.12818199396133423,1572443948887,3446
epoch,1,1572443948887,3446
loss,0.2662254869937897,1572443949080,3456
epoch,1,1572443949080,3456
loss,0.3269897997379303,1572443949271,3466
epoch,1,1572443949271,3466
loss,0.2680507004261017,1572443949466,3476
epoch,1,1572443949466,3476
loss,0.19250211119651794,1572443949662,3486
epoch,1,1572443949662,3486
loss,0.015682993456721306,1572443949853,3496
epoch,1,1572443949853,3496
loss,0.2748730182647705,1572443950050,3506
epoch,1,1572443950050,3506
loss,0.04138197749853134,1572443950249,3516
epoch,1,1572443950249,3516
loss,0.47684094309806824,1572443950445,3526
epoch,1,1572443950445,3526
loss,0.1048290878534317,1572443950632,3536
epoch,1,1572443950632,3536
loss,0.08274173736572266,1572443950828,3546
epoch,1,1572443950828,3546
loss,0.02522244118154049,1572443951023,3556
epoch,1,1572443951023,3556
loss,0.11770215630531311,1572443951215,3566
epoch,1,1572443951215,3566
loss,0.03534455597400665,1572443951403,3576
epoch,1,1572443951403,3576
loss,0.14685964584350586,1572443951597,3586
epoch,1,1572443951597,3586
loss,0.08822282403707504,1572443951791,3596
epoch,1,1572443951791,3596
loss,0.05678453668951988,1572443951986,3606
epoch,1,1572443951986,3606
loss,0.03139602392911911,1572443952182,3616
epoch,1,1572443952182,3616
loss,0.2821442782878876,1572443952384,3626
epoch,1,1572443952384,3626
loss,0.08283145725727081,1572443952574,3636
epoch,1,1572443952574,3636
loss,0.17068389058113098,1572443952767,3646
epoch,1,1572443952767,3646
loss,0.03857618197798729,1572443952960,3656
epoch,1,1572443952960,3656
loss,0.36990103125572205,1572443953152,3666
epoch,1,1572443953152,3666
loss,0.2216990441083908,1572443953346,3676
epoch,1,1572443953346,3676
loss,0.07334975153207779,1572443953542,3686
epoch,1,1572443953542,3686
loss,0.08753303438425064,1572443953736,3696
epoch,1,1572443953736,3696
loss,0.003037376794964075,1572443953928,3706
epoch,1,1572443953928,3706
loss,0.013872907496988773,1572443954120,3716
epoch,1,1572443954120,3716
loss,0.0018364160787314177,1572443954317,3726
epoch,1,1572443954317,3726
loss,0.05679965764284134,1572443954503,3736
epoch,1,1572443954503,3736
loss,0.02473895438015461,1572443954697,3746
epoch,1,1572443954697,3746
avg_val_loss,0.21276623010635376,1572443969737,3750
epoch,1,1572443969737,3750
